order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,year,month,month_name,profit_margin
ORD-100734,2024-06-23,2024-06-25,First Class,CUST-1156,Customer 1081,Home Office,United States,Dallas,Texas,60601,East,PROD-1020,Office Supplies,Art Supplies,Art Supplies Product 13,1441.16,4,0.1,-0.84,2024,6,June,-0.0005828638041577617
ORD-100735,2025-02-04,2025-02-09,First Class,CUST-1034,Customer 1097,Corporate,United States,Rochester,New York,85001,West,PROD-1130,Technology,Laptops,Laptops Product 28,2700.18,6,0.1,164.05,2025,2,February,0.06075520891199847
ORD-100736,2025-08-01,2025-08-02,Same Day,CUST-1233,Customer 1010,Corporate,United States,San Diego,California,85001,Central,PROD-1214,Furniture,Tables,Tables Product 37,2716.56,7,0.15,155.56,2025,8,August,0.057263598079924614
ORD-100737,2024-03-26,2024-03-30,Second Class,CUST-1250,Customer 1048,Consumer,United States,Mesa,Arizona,10001,Central,PROD-1033,Technology,Laptops,Laptops Product 44,893.64,6,0.2,110.3,2024,3,March,0.12342777852379033
ORD-100738,2024-10-18,2024-10-19,Second Class,CUST-1204,Customer 1172,Home Office,United States,Chicago,Illinois,90001,West,PROD-1244,Technology,Printers,Printers Product 24,447.58,1,0.05,29.23,2024,10,October,0.0653067608025381
ORD-100739,2025-08-25,2025-08-29,Second Class,CUST-1121,Customer 1043,Consumer,United States,New York City,New York,60601,East,PROD-1291,Furniture,Storage,Storage Product 23,345.64,2,0.15,17.32,2025,8,August,0.05010994097905335
ORD-100740,2025-07-26,2025-07-29,Standard Class,CUST-1067,Customer 1249,Home Office,United States,Cleveland,Ohio,10001,Central,PROD-1172,Furniture,Tables,Tables Product 64,94.89,3,0.0,7.2,2025,7,July,0.0758773316471704
ORD-100741,2024-02-23,2024-02-24,Second Class,CUST-1048,Customer 1167,Home Office,United States,Spokane,Washington,98101,West,PROD-1158,Furniture,Chairs,Chairs Product 31,296.26,2,0.3,-13.74,2024,2,February,-0.04637818132721259
ORD-100742,2025-10-23,2025-10-24,Standard Class,CUST-1047,Customer 1213,Home Office,United States,Austin,Texas,43215,East,PROD-1054,Technology,Printers,Printers Product 12,2586.35,5,0.2,-19.02,2025,10,October,-0.007353993079049626
ORD-100743,2024-09-17,2024-09-19,Second Class,CUST-1052,Customer 1116,Corporate,United States,Springfield,Illinois,60601,West,PROD-1029,Office Supplies,Binders,Binders Product 19,189.73,1,0.3,-8.28,2024,9,September,-0.043640963474411
ORD-100744,2025-09-09,2025-09-14,Same Day,CUST-1017,Customer 1160,Corporate,United States,Columbus,Ohio,73301,South,PROD-1256,Office Supplies,Art Supplies,Art Supplies Product 52,389.94,3,0.1,56.68,2025,9,September,0.1453556957480638
ORD-100745,2025-05-27,2025-05-31,First Class,CUST-1050,Customer 1118,Corporate,United States,Cleveland,Ohio,85001,South,PROD-1020,Furniture,Storage,Storage Product 14,632.16,2,0.1,65.27,2025,5,May,0.1032491774234371
ORD-100746,2024-07-26,2024-07-30,Standard Class,CUST-1033,Customer 1044,Consumer,United States,Tucson,Arizona,43215,South,PROD-1007,Technology,Phones,Phones Product 32,1991.05,5,0.1,-12.41,2024,7,July,-0.006232892192561714
ORD-100747,2024-03-10,2024-03-15,Standard Class,CUST-1198,Customer 1216,Consumer,United States,Springfield,Illinois,60601,South,PROD-1332,Office Supplies,Labels,Labels Product 56,4007.5,7,0.05,450.87,2024,3,March,0.1125065502183406
ORD-100748,2025-01-17,2025-01-22,Standard Class,CUST-1169,Customer 1116,Consumer,United States,Tacoma,Washington,73301,South,PROD-1125,Office Supplies,Binders,Binders Product 25,193.6,5,0.2,13.59,2025,1,January,0.07019628099173554
ORD-100749,2025-05-31,2025-06-05,Second Class,CUST-1037,Customer 1177,Corporate,United States,Orlando,Florida,60601,East,PROD-1145,Furniture,Storage,Storage Product 9,1016.01,3,0.3,-19.95,2025,5,May,-0.019635633507544218
ORD-100750,2025-06-14,2025-06-17,Second Class,CUST-1026,Customer 1232,Corporate,United States,Mesa,Arizona,98101,South,PROD-1046,Furniture,Tables,Tables Product 75,2648.8,7,0.0,394.71,2025,6,June,0.1490146481425551
ORD-100751,2024-01-28,2024-02-02,Same Day,CUST-1175,Customer 1114,Consumer,United States,Cincinnati,Ohio,43215,East,PROD-1250,Furniture,Chairs,Chairs Product 59,2267.0,5,0.05,527.31,2024,1,January,0.23260255844728714
ORD-100752,2024-10-29,2024-10-31,Standard Class,CUST-1033,Customer 1097,Corporate,United States,Cleveland,Ohio,43215,South,PROD-1044,Office Supplies,Labels,Labels Product 58,841.26,7,0.3,12.98,2024,10,October,0.015429237096735849
ORD-100753,2025-02-02,2025-02-05,First Class,CUST-1056,Customer 1032,Home Office,United States,Miami,Florida,33101,West,PROD-1191,Furniture,Tables,Tables Product 72,302.36,4,0.15,15.85,2025,2,February,0.05242095515279799
ORD-100754,2024-11-06,2024-11-10,Same Day,CUST-1178,Customer 1115,Home Office,United States,Columbus,Ohio,98101,Central,PROD-1285,Furniture,Chairs,Chairs Product 8,979.68,4,0.2,11.02,2024,11,November,0.011248570961946758
ORD-100755,2024-09-14,2024-09-15,Standard Class,CUST-1061,Customer 1224,Consumer,United States,Dallas,Texas,60601,East,PROD-1240,Technology,Accessories,Accessories Product 59,3553.83,7,0.3,242.38,2024,9,September,0.06820247451341228
ORD-100756,2024-06-14,2024-06-18,First Class,CUST-1140,Customer 1141,Home Office,United States,Phoenix,Arizona,73301,Central,PROD-1063,Technology,Phones,Phones Product 38,1173.54,3,0.3,-100.45,2024,6,June,-0.08559571893586926
ORD-100757,2025-06-03,2025-06-06,Second Class,CUST-1022,Customer 1087,Consumer,United States,Miami,Florida,43215,East,PROD-1086,Furniture,Tables,Tables Product 5,211.93,1,0.15,10.83,2025,6,June,0.051101778889255885
ORD-100758,2024-03-24,2024-03-26,First Class,CUST-1166,Customer 1037,Consumer,United States,Orlando,Florida,33101,Central,PROD-1170,Office Supplies,Paper,Paper Product 5,187.16,1,0.2,-5.46,2024,3,March,-0.02917290019234879
ORD-100759,2025-06-10,2025-06-11,Standard Class,CUST-1125,Customer 1113,Consumer,United States,Cleveland,Ohio,90001,East,PROD-1166,Furniture,Tables,Tables Product 22,2934.82,7,0.1,-35.82,2025,6,June,-0.012205177830326902
ORD-100760,2024-11-16,2024-11-20,Same Day,CUST-1214,Customer 1077,Home Office,United States,Los Angeles,California,85001,South,PROD-1173,Office Supplies,Labels,Labels Product 73,376.86,6,0.15,-0.8,2024,11,November,-0.0021228042243804065
ORD-100761,2024-01-11,2024-01-14,Same Day,CUST-1096,Customer 1050,Consumer,United States,Tucson,Arizona,90001,East,PROD-1179,Technology,Printers,Printers Product 64,134.89,7,0.15,16.99,2024,1,January,0.1259544814293128
ORD-100762,2025-09-12,2025-09-17,Second Class,CUST-1079,Customer 1204,Consumer,United States,Cincinnati,Ohio,90001,West,PROD-1207,Technology,Printers,Printers Product 34,250.57,1,0.15,45.39,2025,9,September,0.1811469848744862
ORD-100763,2025-05-19,2025-05-20,Standard Class,CUST-1083,Customer 1225,Consumer,United States,Phoenix,Arizona,60601,Central,PROD-1187,Furniture,Chairs,Chairs Product 6,460.4,4,0.2,31.81,2025,5,May,0.06909209383145092
ORD-100764,2025-02-10,2025-02-14,Same Day,CUST-1211,Customer 1042,Home Office,United States,Spokane,Washington,90001,Central,PROD-1196,Technology,Accessories,Accessories Product 38,371.78,2,0.1,4.49,2025,2,February,0.012077034805530153
ORD-100765,2025-12-11,2025-12-12,Standard Class,CUST-1020,Customer 1106,Consumer,United States,Phoenix,Arizona,73301,South,PROD-1246,Furniture,Bookcases,Bookcases Product 22,383.2,2,0.05,38.26,2025,12,December,0.09984342379958246
ORD-100766,2024-09-20,2024-09-21,First Class,CUST-1054,Customer 1026,Consumer,United States,Houston,Texas,98101,South,PROD-1026,Technology,Printers,Printers Product 34,3173.65,5,0.05,357.33,2024,9,September,0.11259275597498147
ORD-100767,2025-07-19,2025-07-22,First Class,CUST-1143,Customer 1053,Home Office,United States,Cincinnati,Ohio,33101,South,PROD-1016,Furniture,Storage,Storage Product 70,3889.14,6,0.0,489.52,2025,7,July,0.12586844392333524
ORD-100768,2025-03-22,2025-03-25,Same Day,CUST-1152,Customer 1199,Corporate,United States,Peoria,Illinois,85001,South,PROD-1151,Furniture,Tables,Tables Product 79,363.72,2,0.2,11.45,2025,3,March,0.03148025954030573
ORD-100769,2024-12-23,2024-12-28,Standard Class,CUST-1121,Customer 1205,Corporate,United States,Los Angeles,California,60601,South,PROD-1243,Office Supplies,Paper,Paper Product 21,1115.25,5,0.0,162.68,2024,12,December,0.14586863931853844
ORD-100770,2025-10-25,2025-10-28,Same Day,CUST-1151,Customer 1150,Corporate,United States,Tacoma,Washington,85001,Central,PROD-1099,Furniture,Chairs,Chairs Product 39,619.15,7,0.15,16.62,2025,10,October,0.026843252846644596
ORD-100771,2025-10-25,2025-10-30,Same Day,CUST-1247,Customer 1178,Consumer,United States,Tacoma,Washington,33101,East,PROD-1112,Furniture,Bookcases,Bookcases Product 65,522.19,1,0.3,-37.37,2025,10,October,-0.07156399011853921
ORD-100772,2024-10-26,2024-10-31,Second Class,CUST-1222,Customer 1113,Home Office,United States,Tucson,Arizona,60601,South,PROD-1166,Office Supplies,Art Supplies,Art Supplies Product 77,1268.4,3,0.15,22.37,2024,10,October,0.017636392305266476
ORD-100773,2025-07-20,2025-07-24,Second Class,CUST-1174,Customer 1156,Consumer,United States,Mesa,Arizona,10001,Central,PROD-1183,Office Supplies,Binders,Binders Product 48,686.0,4,0.15,93.69,2025,7,July,0.1365743440233236
ORD-100774,2025-08-03,2025-08-04,Standard Class,CUST-1125,Customer 1002,Corporate,United States,Dallas,Texas,43215,West,PROD-1236,Technology,Laptops,Laptops Product 34,676.64,2,0.3,-17.83,2025,8,August,-0.026350792149444312
ORD-100775,2025-09-28,2025-10-03,Second Class,CUST-1201,Customer 1198,Corporate,United States,Los Angeles,California,98101,East,PROD-1206,Furniture,Storage,Storage Product 40,292.54,2,0.0,58.0,2025,9,September,0.19826348533533875
ORD-100776,2024-02-11,2024-02-15,First Class,CUST-1238,Customer 1133,Corporate,United States,New York City,New York,10001,West,PROD-1229,Technology,Printers,Printers Product 20,353.27,1,0.0,25.33,2024,2,February,0.07170153140657287
ORD-100777,2024-11-02,2024-11-03,Second Class,CUST-1154,Customer 1209,Corporate,United States,Austin,Texas,90001,Central,PROD-1120,Office Supplies,Paper,Paper Product 13,78.4,5,0.0,6.74,2024,11,November,0.08596938775510203
ORD-100778,2024-03-29,2024-03-30,Second Class,CUST-1134,Customer 1155,Corporate,United States,Chicago,Illinois,33101,South,PROD-1323,Technology,Phones,Phones Product 46,2182.11,7,0.15,348.84,2024,3,March,0.15986361824106024
ORD-100779,2025-02-01,2025-02-04,Second Class,CUST-1086,Customer 1019,Home Office,United States,Cincinnati,Ohio,33101,Central,PROD-1325,Technology,Accessories,Accessories Product 10,3642.96,6,0.2,-113.4,2025,2,February,-0.031128532841425655
ORD-100780,2024-10-14,2024-10-19,Same Day,CUST-1190,Customer 1234,Home Office,United States,Peoria,Illinois,33101,West,PROD-1205,Technology,Phones,Phones Product 56,666.51,3,0.1,135.7,2024,10,October,0.203597845493691
ORD-100781,2024-01-11,2024-01-13,First Class,CUST-1003,Customer 1084,Home Office,United States,Rochester,New York,85001,East,PROD-1107,Furniture,Bookcases,Bookcases Product 40,1788.36,6,0.1,289.42,2024,1,January,0.161835424634861
ORD-100782,2024-10-03,2024-10-07,Standard Class,CUST-1238,Customer 1146,Home Office,United States,Rochester,New York,33101,West,PROD-1110,Furniture,Storage,Storage Product 37,902.24,4,0.2,118.96,2024,10,October,0.1318496187267246
ORD-100783,2025-09-27,2025-09-30,Second Class,CUST-1212,Customer 1038,Home Office,United States,San Jose,California,10001,West,PROD-1215,Technology,Accessories,Accessories Product 15,1193.99,7,0.15,11.24,2025,9,September,0.00941381418604846
ORD-100784,2024-04-29,2024-05-04,Same Day,CUST-1250,Customer 1014,Corporate,United States,Austin,Texas,73301,South,PROD-1069,Office Supplies,Labels,Labels Product 7,40.55,1,0.1,4.91,2024,4,April,0.12108508014796548
ORD-100785,2025-07-21,2025-07-26,Same Day,CUST-1038,Customer 1101,Corporate,United States,Cleveland,Ohio,90001,South,PROD-1010,Office Supplies,Art Supplies,Art Supplies Product 36,635.01,1,0.0,29.01,2025,7,July,0.04568431993196958
ORD-100786,2024-09-11,2024-09-13,Standard Class,CUST-1021,Customer 1208,Home Office,United States,Orlando,Florida,98101,West,PROD-1069,Technology,Accessories,Accessories Product 70,2077.4,4,0.2,128.22,2024,9,September,0.061721382497352456
ORD-100787,2025-07-01,2025-07-06,Second Class,CUST-1096,Customer 1128,Corporate,United States,Phoenix,Arizona,73301,South,PROD-1278,Furniture,Bookcases,Bookcases Product 17,327.85,1,0.1,21.89,2025,7,July,0.06676833917950283
ORD-100788,2024-10-20,2024-10-25,First Class,CUST-1184,Customer 1063,Consumer,United States,Miami,Florida,85001,East,PROD-1027,Office Supplies,Labels,Labels Product 52,1098.27,3,0.05,160.09,2024,10,October,0.14576561319165598
ORD-100789,2024-01-05,2024-01-08,First Class,CUST-1050,Customer 1142,Corporate,United States,Tacoma,Washington,85001,East,PROD-1111,Furniture,Bookcases,Bookcases Product 47,613.98,2,0.3,62.11,2024,1,January,0.10115964689403563
ORD-100790,2025-10-01,2025-10-06,Second Class,CUST-1130,Customer 1070,Corporate,United States,New York City,New York,10001,South,PROD-1056,Technology,Laptops,Laptops Product 59,247.46,1,0.2,20.25,2025,10,October,0.08183140709609633
ORD-100791,2024-08-05,2024-08-08,Same Day,CUST-1203,Customer 1218,Home Office,United States,Mesa,Arizona,43215,West,PROD-1346,Technology,Phones,Phones Product 28,1192.44,3,0.0,140.61,2024,8,August,0.11791788266076281
ORD-100792,2025-10-23,2025-10-24,Second Class,CUST-1085,Customer 1152,Home Office,United States,San Jose,California,73301,East,PROD-1066,Technology,Accessories,Accessories Product 14,900.32,2,0.1,11.01,2025,10,October,0.012228985249688998
ORD-100793,2024-06-16,2024-06-18,Same Day,CUST-1043,Customer 1179,Corporate,United States,Austin,Texas,10001,Central,PROD-1237,Technology,Printers,Printers Product 63,87.88,2,0.2,10.26,2024,6,June,0.11675011379153391
ORD-100794,2025-05-17,2025-05-20,Standard Class,CUST-1138,Customer 1242,Home Office,United States,New York City,New York,60601,West,PROD-1254,Technology,Laptops,Laptops Product 57,1762.95,7,0.05,41.94,2025,5,May,0.023789670722368754
ORD-100795,2024-09-05,2024-09-08,Second Class,CUST-1003,Customer 1091,Home Office,United States,Spokane,Washington,33101,East,PROD-1081,Office Supplies,Art Supplies,Art Supplies Product 31,107.4,6,0.0,7.62,2024,9,September,0.07094972067039106
ORD-100796,2024-05-05,2024-05-09,Standard Class,CUST-1054,Customer 1185,Consumer,United States,Tacoma,Washington,90001,Central,PROD-1135,Furniture,Chairs,Chairs Product 29,353.2,1,0.2,25.85,2024,5,May,0.07318799546998868
ORD-100797,2024-01-16,2024-01-18,First Class,CUST-1032,Customer 1049,Consumer,United States,Buffalo,New York,98101,West,PROD-1316,Technology,Phones,Phones Product 59,2091.72,6,0.2,-142.33,2024,1,January,-0.06804448014074543
ORD-100798,2024-10-02,2024-10-03,Standard Class,CUST-1203,Customer 1054,Consumer,United States,Tucson,Arizona,85001,West,PROD-1342,Technology,Printers,Printers Product 37,372.76,2,0.15,1.05,2024,10,October,0.0028168258396823694
ORD-100799,2024-01-06,2024-01-10,Standard Class,CUST-1160,Customer 1154,Corporate,United States,Tucson,Arizona,60601,Central,PROD-1180,Furniture,Tables,Tables Product 36,935.34,2,0.3,-10.09,2024,1,January,-0.010787521115316355
ORD-100800,2024-04-29,2024-05-04,First Class,CUST-1081,Customer 1033,Home Office,United States,Mesa,Arizona,73301,Central,PROD-1036,Furniture,Tables,Tables Product 65,233.12,4,0.05,24.19,2024,4,April,0.10376630061770763
ORD-100801,2024-01-30,2024-02-04,Same Day,CUST-1048,Customer 1190,Consumer,United States,Los Angeles,California,43215,South,PROD-1230,Furniture,Storage,Storage Product 5,1417.11,3,0.2,74.99,2024,1,January,0.05291755756433869
ORD-100802,2024-12-03,2024-12-05,Standard Class,CUST-1205,Customer 1048,Home Office,United States,Los Angeles,California,98101,East,PROD-1238,Office Supplies,Labels,Labels Product 71,2257.15,5,0.1,123.9,2024,12,December,0.05489223135369825
ORD-100803,2024-08-26,2024-08-31,Standard Class,CUST-1039,Customer 1102,Corporate,United States,Tampa,Florida,10001,East,PROD-1118,Technology,Printers,Printers Product 21,600.15,5,0.15,67.7,2024,8,August,0.11280513205032076
ORD-100804,2024-01-12,2024-01-14,Standard Class,CUST-1102,Customer 1195,Consumer,United States,Dallas,Texas,33101,East,PROD-1171,Technology,Laptops,Laptops Product 77,253.14,1,0.3,-20.74,2024,1,January,-0.08193094730188828
ORD-100805,2024-07-27,2024-07-29,Standard Class,CUST-1246,Customer 1190,Corporate,United States,Columbus,Ohio,60601,South,PROD-1047,Office Supplies,Binders,Binders Product 64,662.95,5,0.05,110.48,2024,7,July,0.16664906855720643
ORD-100806,2025-08-11,2025-08-12,Second Class,CUST-1215,Customer 1058,Corporate,United States,Springfield,Illinois,33101,West,PROD-1157,Office Supplies,Binders,Binders Product 35,2546.24,4,0.05,636.13,2025,8,August,0.24983112353902226
ORD-100807,2025-08-09,2025-08-12,Standard Class,CUST-1211,Customer 1164,Home Office,United States,San Jose,California,43215,South,PROD-1172,Office Supplies,Art Supplies,Art Supplies Product 60,439.91,1,0.0,21.16,2025,8,August,0.04810074788024823
ORD-100808,2024-03-26,2024-03-29,First Class,CUST-1146,Customer 1178,Corporate,United States,Cincinnati,Ohio,98101,Central,PROD-1005,Office Supplies,Paper,Paper Product 42,624.04,2,0.1,7.96,2024,3,March,0.012755592590218577
ORD-100809,2024-12-06,2024-12-11,Second Class,CUST-1190,Customer 1091,Corporate,United States,Springfield,Illinois,90001,Central,PROD-1168,Furniture,Tables,Tables Product 65,1086.62,2,0.0,223.59,2024,12,December,0.205766505310044
ORD-100810,2025-06-06,2025-06-08,Second Class,CUST-1175,Customer 1209,Corporate,United States,Houston,Texas,73301,East,PROD-1186,Office Supplies,Labels,Labels Product 62,358.68,7,0.15,17.48,2025,6,June,0.048734247797479646
ORD-100811,2024-06-19,2024-06-22,Second Class,CUST-1068,Customer 1022,Consumer,United States,Spokane,Washington,73301,Central,PROD-1168,Technology,Printers,Printers Product 6,549.4,5,0.05,112.91,2024,6,June,0.20551510738987988
ORD-100812,2025-12-27,2025-12-30,Standard Class,CUST-1076,Customer 1009,Home Office,United States,Seattle,Washington,85001,West,PROD-1118,Furniture,Chairs,Chairs Product 34,3573.66,6,0.2,44.13,2025,12,December,0.012348684541898223
ORD-100813,2025-07-16,2025-07-21,Same Day,CUST-1245,Customer 1028,Home Office,United States,Los Angeles,California,10001,East,PROD-1193,Office Supplies,Paper,Paper Product 34,572.08,4,0.05,125.12,2025,7,July,0.2187106698363865
ORD-100814,2025-02-25,2025-02-28,Same Day,CUST-1121,Customer 1013,Consumer,United States,Tacoma,Washington,10001,South,PROD-1163,Technology,Phones,Phones Product 19,945.66,2,0.15,60.16,2025,2,February,0.06361694477930757
